Predicted model errors in decreasing order for 364 samples (infovalue (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
134	ID002	0.729517	-0.403209	0.162578	1
135	ID165	-0.488632	0.400682	0.160546	2
136	ID210	-0.021901	0.397014	0.157620	5
137	ID134	-1.244979	0.395343	0.156296	2
138	ID155	-0.206462	-0.391915	0.153597	6
139	ID027	0.704163	-0.388797	0.151163	7
140	ID200	1.177081	-0.388697	0.151086	6
141	ID287	-0.250797	0.388429	0.150877	5
142	ID315	-0.427110	-0.384759	0.148040	10
143	ID080	-1.106512	0.383154	0.146807	4
144	ID267	-0.121061	-0.380910	0.145092	8
145	ID074	-0.987284	0.380107	0.144481	1
146	ID350	-0.260985	0.378183	0.143022	4
147	ID109	1.213017	-0.376288	0.141593	2
148	ID208	0.752153	-0.376033	0.141401	2
149	ID044	-0.317807	-0.375779	0.141210	4
150	ID296	-0.441833	0.373340	0.139383	3
151	ID098	0.325595	0.372520	0.138771	10
152	ID145	-0.054990	0.372271	0.138586	4
153	ID097	1.024943	-0.370827	0.137513	5
154	ID204	0.868952	-0.364785	0.133068	6
155	ID272	-0.753259	0.363912	0.132432	1
156	ID189	0.163662	0.363656	0.132246	1
157	ID361	-0.018272	-0.363614	0.132215	4
158	ID302	-0.498869	0.361073	0.130373	4
159	ID331part2of4	0.946787	-0.357399	0.127734	1
160	ID048	0.614976	-0.355979	0.126721	3
161	ID333	0.348137	-0.354244	0.125488	5
162	ID217	0.633042	-0.353640	0.125061	2
163	ID069	0.840743	0.351895	0.123830	7
164	ID199	0.736093	-0.346618	0.120144	1
165	ID367	-0.482966	0.345943	0.119676	3
166	ID013	0.879463	-0.345577	0.119424	6
167	ID330	-0.434411	0.340619	0.116021	7
168	ID071	0.803008	0.340164	0.115711	6
169	ID078	-1.434488	0.339333	0.115147	5
170	ID089	-0.585058	-0.336349	0.113130	9
171	ID254	1.134121	-0.335647	0.112659	1
172	ID083part1of2	0.737412	0.335420	0.112507	10
173	ID051	0.094926	-0.333065	0.110932	7
174	ID032	0.063626	-0.329847	0.108799	6
175	ID316	-0.482282	0.328092	0.107645	1
176	ID021	0.069323	-0.323840	0.104873	4
177	ID085	1.204416	-0.323786	0.104837	6
178	ID233	-0.227498	-0.323279	0.104509	8
179	ID160	-0.773536	0.320894	0.102973	1
180	ID008	-0.140191	0.316701	0.100299	5
181	ID311	-0.170361	-0.313728	0.098425	2
182	ID222	0.086063	-0.308203	0.094989	9
183	ID135	1.108862	-0.304496	0.092718	2
184	ID174	0.433828	0.303606	0.092177	5
185	ID229	0.605452	-0.302303	0.091387	3
186	ID162	-1.204578	0.300945	0.090568	4
187	ID329	-1.010973	0.300807	0.090485	4
188	ID053	0.514662	-0.300117	0.090070	4
189	ID346	-0.341123	0.297419	0.088458	5
190	ID248	0.609850	-0.297365	0.088426	2
191	ID303	-1.269531	0.297022	0.088222	9
192	ID286	-1.308768	-0.290788	0.084558	5
193	ID029	0.311809	-0.285520	0.081522	10
194	ID046	-0.473828	-0.283348	0.080286	9
195	ID026	1.116031	-0.281942	0.079491	9
196	ID049	-0.328298	0.278631	0.077635	7
197	ID212	0.183536	-0.276866	0.076655	4
198	ID228	0.968588	-0.274935	0.075589	2
199	ID317	0.147788	-0.271889	0.073924	2
200	ID297part1of3	0.774666	-0.268020	0.071835	5
201	ID178	0.565311	-0.265531	0.070506	9
202	ID300	0.810946	-0.264831	0.070135	1
203	ID016	0.687236	-0.260777	0.068005	6
204	ID120	0.515779	-0.258786	0.066970	4
205	ID092	0.270204	-0.257877	0.066500	7
206	ID345	-1.296524	-0.255312	0.065184	8
207	ID005	0.183274	0.254950	0.064999	5
208	ID095	-0.342232	0.250968	0.062985	4
209	ID312	0.310973	-0.249260	0.062131	8
210	ID263	0.689567	-0.245889	0.060461	8
211	ID299part1of2	0.542183	-0.243772	0.059425	9
212	ID127	0.570952	-0.242191	0.058657	9
213	ID308	-0.454585	-0.241628	0.058384	1
214	ID187	0.672558	-0.240820	0.057994	5
215	ID052	0.222047	-0.239103	0.057170	5
216	ID245	0.157968	-0.238384	0.056827	6
217	ID102	-0.456369	0.227902	0.051940	3
218	ID282	0.943979	-0.221502	0.049063	3
219	ID112	-1.277805	0.221247	0.048950	1
220	ID020part4of4	-1.172179	0.216337	0.046802	9
221	ID223	0.937379	-0.215245	0.046330	1
222	ID191	0.320073	0.213522	0.045592	10
223	ID262	0.650970	0.212550	0.045178	7
224	ID122	1.422403	-0.207624	0.043108	5
225	ID061	0.890070	0.205707	0.042315	6
226	ID253	0.302477	0.197587	0.039041	2
227	ID211	0.411586	0.195330	0.038154	5
228	ID344	-1.759179	-0.195152	0.038084	6
229	ID335	-0.612960	-0.194044	0.037653	4
230	ID244	0.811322	-0.190612	0.036333	3
231	ID066	-0.859583	-0.187954	0.035327	2
232	ID152part2of2	-0.112376	-0.186248	0.034688	6
233	ID167	-0.223354	-0.183991	0.033853	10
234	ID033	-0.453822	0.183841	0.033798	2
235	ID067	0.980802	0.181796	0.033050	10
236	ID266	0.762331	-0.179101	0.032077	10
237	ID368	-0.476521	-0.176735	0.031235	6
238	ID206	0.189643	-0.176528	0.031162	9
239	ID305	-0.443497	0.176163	0.031034	8
240	ID028part1of2	-0.220953	-0.175224	0.030703	2
241	ID172	-1.318807	-0.175096	0.030659	2
242	ID347	0.614106	-0.174274	0.030371	1
243	ID088	0.565699	0.174207	0.030348	3
244	ID065	-0.271013	0.173712	0.030176	6
245	ID093part2of5	-0.822634	0.172810	0.029863	2
246	ID294	0.142494	0.171502	0.029413	8
247	ID036	0.424018	0.171367	0.029367	4
248	ID251	0.305534	-0.170985	0.029236	9
249	ID086	0.465117	-0.169297	0.028662	3
250	ID136	-0.018324	0.167037	0.027901	4
251	ID161	0.223432	0.164633	0.027104	4
252	ID319	-0.881531	0.164296	0.026993	8
253	ID015	-0.885605	0.159354	0.025394	7
254	ID138	-1.099894	0.157904	0.024934	3
255	ID159	-0.734094	0.157800	0.024901	5
256	ID128	-0.505107	0.156552	0.024508	2
257	ID360	1.023592	-0.153399	0.023531	2
258	ID055	0.804897	-0.152584	0.023282	8
259	ID291	0.268083	-0.152222	0.023171	10
260	ID079	-0.625670	-0.150525	0.022658	10
261	ID276	0.252927	0.149755	0.022427	2
262	ID137part2of2	-0.036370	-0.148927	0.022179	7
263	ID283	-0.259954	-0.147065	0.021628	10
264	ID022	0.984838	0.144287	0.020819	8
265	ID146	-0.220314	-0.143587	0.020617	3
266	ID062	0.874331	-0.143528	0.020600	1
267	ID019	-0.592273	0.142857	0.020408	2
268	ID219	0.023409	-0.142544	0.020319	7
269	ID215	0.978376	-0.138066	0.019062	4
270	ID279	0.788307	-0.135154	0.018267	7
271	ID183	-0.035891	-0.133100	0.017716	6
272	ID313	-0.555671	0.131434	0.017275	7
273	ID057part1of2	0.444069	0.129865	0.016865	1
274	ID153	-0.349282	0.129331	0.016726	1
275	ID083part2of2	0.715008	0.126064	0.015892	9
276	ID113	-1.152922	0.124588	0.015522	4
277	ID114	0.708355	0.123255	0.015192	6
278	ID070	0.526866	-0.120950	0.014629	9
279	ID274	-1.159008	0.119642	0.014314	8
280	ID039	0.676854	0.117870	0.013893	9
281	ID041part2of2	-0.337705	0.115514	0.013343	3
282	ID314	0.317115	-0.114841	0.013188	3
283	ID148	0.305614	0.113653	0.012917	5
284	ID255	0.110119	-0.113159	0.012805	1
285	ID125	0.982014	0.112728	0.012708	2
286	ID242	0.913470	-0.109754	0.012046	3
287	ID156	-1.389441	0.109402	0.011969	4
288	ID304	-0.850404	-0.108809	0.011839	7
289	ID220	0.547995	-0.108800	0.011837	8
290	ID264	-0.618623	-0.108675	0.011810	8
291	ID182	0.286485	-0.107700	0.011599	7
292	ID009	0.612724	-0.107192	0.011490	5
293	ID133	0.542299	-0.106700	0.011385	2
294	ID063	1.145978	-0.098906	0.009782	5
295	ID006	0.866771	-0.097679	0.009541	4
296	ID310	0.032213	0.096886	0.009387	4
297	ID076	-1.162789	-0.096132	0.009241	3
298	ID169	1.138709	0.093125	0.008672	6
299	ID012	0.173763	0.091437	0.008361	1
300	ID337part2of2	-0.025655	-0.090937	0.008269	1
301	ID321	0.559261	0.088621	0.007854	1
302	ID164	-0.849825	-0.086284	0.007445	7
303	ID352	0.663763	-0.085754	0.007354	9
304	ID258	0.522588	-0.084505	0.007141	5
305	ID158	-0.599954	0.084473	0.007136	2
306	ID295	-0.658757	0.084291	0.007105	1
307	ID196	0.623296	-0.084087	0.007071	10
308	ID157	-0.587291	-0.082198	0.006756	2
309	ID014	0.424978	-0.081617	0.006661	3
310	ID243	0.826634	-0.080819	0.006532	1
311	ID104	0.805882	-0.080309	0.006450	6
312	ID299part2of2	0.193389	0.078056	0.006093	10
313	ID334	0.226888	0.077053	0.005937	2
314	ID168	-0.422093	0.076413	0.005839	2
315	ID166	-0.045269	-0.075733	0.005736	10
316	ID236	0.794017	0.074165	0.005500	6
317	ID154	-0.199625	-0.073657	0.005425	1
318	ID186	0.337829	0.072094	0.005197	1
319	ID072	-0.616551	0.070236	0.004933	8
320	ID023	0.307328	0.068439	0.004684	6
321	ID047	-0.179565	-0.068014	0.004626	8
322	ID192	-1.297912	-0.067277	0.004526	7
323	ID144	0.668399	-0.066639	0.004441	6
324	ID290	-1.178010	0.066208	0.004384	3
325	ID028part2of2	-0.217201	-0.066066	0.004365	5
326	ID180	-1.272552	0.065212	0.004253	3
327	ID093part4of5	0.662365	-0.064536	0.004165	3
328	ID221	0.378667	-0.062987	0.003967	4
329	ID106	-0.100661	-0.061896	0.003831	2
330	ID195	0.945636	-0.061438	0.003775	8
331	ID118	-0.235262	0.061040	0.003726	5
332	ID281	-0.245507	-0.058027	0.003367	2
333	ID025	-0.496216	0.057949	0.003358	4
334	ID064	0.585599	0.057173	0.003269	4
335	ID246	0.915600	0.055827	0.003117	1
336	ID171	-1.060544	-0.055759	0.003109	6
337	ID298	0.437483	0.051338	0.002636	2
338	ID093part5of5	-0.278463	-0.050226	0.002523	4
339	ID271	-0.326062	-0.048661	0.002368	6
340	ID218	-0.361639	0.047501	0.002256	7
341	ID284	-0.438712	-0.045486	0.002069	3
342	ID042	0.865032	0.044899	0.002016	5
343	ID137part1of2	-0.093662	-0.044034	0.001939	6
344	ID147part2of2	-0.063235	-0.042239	0.001784	10
345	ID336	-1.101409	-0.033959	0.001153	8
346	ID369	0.208244	0.028061	0.000787	4
347	ID288	-0.370930	-0.027736	0.000769	6
348	ID058	1.240456	-0.026268	0.000690	2
349	ID325	0.151665	-0.026192	0.000686	3
350	ID240	0.529235	-0.025999	0.000676	3
351	ID216	0.642633	0.023020	0.000530	7
352	ID101	0.116303	-0.023000	0.000529	2
353	ID203	0.069971	0.021801	0.000475	5
354	ID096	0.066543	0.021759	0.000473	1
355	ID050	-0.100308	0.019643	0.000386	9
356	ID091	1.034741	0.018144	0.000329	4
357	ID184	-0.840347	0.018044	0.000326	9
358	ID273	0.799836	-0.017448	0.000304	7
359	ID131	0.650339	0.014907	0.000222	3
360	ID260	0.364496	-0.012582	0.000158	10
361	ID213	0.441224	0.009898	0.000098	3
362	ID320	0.489433	0.009608	0.000092	8
363	ID163	-0.999433	0.006337	0.000040	4
364	ID110	0.781153	0.001281	0.000002	9
