Predicted model errors in decreasing order for 364 samples (reliability (10 folds))
sample_rank	text_ID	real	pred-real	(pred-real)^2	fold
163	ID305	-0.840419	0.388639	0.151040	8
164	ID108	-0.990841	0.386895	0.149687	1
165	ID341	-0.428647	0.384783	0.148058	5
166	ID076	-0.779283	-0.382623	0.146401	3
167	ID276	-0.288898	0.379483	0.144008	2
168	ID297part2of3	0.432143	-0.378651	0.143376	9
169	ID001	0.291211	0.374421	0.140191	3
170	ID164	-0.557577	-0.373188	0.139269	7
171	ID202	1.472062	-0.369131	0.136257	4
172	ID243	1.146978	-0.368373	0.135698	1
173	ID319	-0.699639	0.366989	0.134681	8
174	ID251	0.371956	-0.365377	0.133501	9
175	ID037	0.541817	-0.365133	0.133322	5
176	ID299part1of2	0.240386	0.359960	0.129571	9
177	ID265	1.170844	-0.351767	0.123740	2
178	ID335	0.010672	-0.351539	0.123580	4
179	ID092	0.707169	-0.344862	0.118930	7
180	ID022	0.866244	0.342706	0.117448	8
181	ID370	-1.363478	0.336476	0.113216	5
182	ID198	1.113908	0.333573	0.111271	7
183	ID054	0.402976	0.332908	0.110828	3
184	ID048	0.358542	-0.327337	0.107149	3
185	ID046	-0.482333	-0.326647	0.106698	9
186	ID144	0.750231	-0.326550	0.106635	6
187	ID241	1.110726	-0.325947	0.106242	6
188	ID253	0.839278	-0.324872	0.105542	2
189	ID053	0.952944	-0.323476	0.104637	4
190	ID228	0.845229	-0.322243	0.103840	2
191	ID208	0.976371	-0.321929	0.103638	2
192	ID041part2of2	-1.153221	0.321712	0.103499	3
193	ID033	-0.260858	0.320643	0.102812	2
194	ID128	-0.564637	0.319677	0.102194	2
195	ID329	-0.541340	0.318182	0.101240	4
196	ID059	0.185260	0.315605	0.099607	7
197	ID246	0.876171	-0.314037	0.098619	1
198	ID155	-0.717271	-0.312301	0.097532	6
199	ID024	-0.219419	-0.310955	0.096693	2
200	ID371	-0.175818	-0.310145	0.096190	3
201	ID139	-0.253695	-0.309664	0.095892	6
202	ID135	-0.211214	0.309654	0.095886	2
203	ID028part1of2	-0.263593	-0.304859	0.092939	2
204	ID288	-0.682743	-0.304837	0.092926	6
205	ID262	1.069705	-0.304493	0.092716	7
206	ID238	0.868289	0.298449	0.089072	8
207	ID008	0.133146	0.297896	0.088742	5
208	ID211	0.201043	0.293012	0.085856	5
209	ID112	-1.312495	0.292936	0.085812	1
210	ID051	0.566053	-0.292622	0.085627	7
211	ID029	0.369115	-0.292227	0.085397	10
212	ID083part2of2	0.450921	0.289237	0.083658	9
213	ID074	-1.209835	0.286907	0.082316	1
214	ID212	0.526804	-0.282663	0.079898	4
215	ID331part4of4	-0.131005	0.279695	0.078230	8
216	ID132	0.493068	0.278616	0.077627	3
217	ID109	0.994087	-0.278511	0.077569	2
218	ID153	-0.756298	0.278500	0.077562	1
219	ID165	-0.601167	0.276458	0.076429	2
220	ID369	-0.476315	0.275523	0.075913	4
221	ID172	-1.046541	-0.275447	0.075871	2
222	ID176	-0.473447	0.273637	0.074877	4
223	ID113	-0.926358	0.269407	0.072580	4
224	ID273	0.169623	0.267086	0.071335	7
225	ID294	-0.726364	0.264740	0.070087	8
226	ID201	0.715980	-0.264633	0.070030	8
227	ID052	-0.332518	0.264590	0.070008	5
228	ID171	-1.167989	0.261235	0.068244	6
229	ID214	-0.807140	0.258911	0.067035	6
230	ID104	0.696378	-0.257097	0.066099	6
231	ID295	-0.913112	0.252980	0.063999	1
232	ID266	0.965024	-0.248041	0.061524	10
233	ID182	0.254529	-0.246695	0.060859	7
234	ID045	-0.306068	0.244165	0.059617	4
235	ID179	0.020761	0.243563	0.059323	6
236	ID091	1.149038	0.242389	0.058752	4
237	ID163	-0.908135	0.242297	0.058708	4
238	ID346	-0.672698	0.240348	0.057767	5
239	ID011	1.129977	-0.235934	0.055665	6
240	ID134	-1.267136	0.230837	0.053286	2
241	ID280	0.600094	0.229308	0.052582	7
242	ID080	-0.953910	0.227280	0.051656	4
243	ID106	0.169454	-0.225827	0.050998	2
244	ID299part2of2	-0.023730	0.225787	0.050980	10
245	ID146	-0.416942	-0.222969	0.049715	3
246	ID102	0.537623	-0.220242	0.048507	3
247	ID233	-0.058094	-0.219801	0.048312	8
248	ID063	1.413894	-0.219560	0.048207	5
249	ID220	0.916974	-0.213545	0.045601	8
250	ID325	0.856981	-0.210755	0.044418	3
251	ID156	-1.279951	0.209650	0.043953	4
252	ID075	-0.315525	-0.207374	0.043004	7
253	ID296	-0.989391	0.205466	0.042216	3
254	ID337part1of2	-0.032565	-0.202478	0.040997	9
255	ID017	-0.295912	-0.199704	0.039882	2
256	ID005	-0.312583	-0.199504	0.039802	5
257	ID221	0.731209	-0.198598	0.039441	4
258	ID097	0.225816	-0.198401	0.039363	5
259	ID069	1.026359	0.196621	0.038660	7
260	ID307	-0.662198	-0.195441	0.038197	2
261	ID072	-0.499724	0.195095	0.038062	8
262	ID028part2of2	-0.134423	0.194462	0.037815	5
263	ID107	1.021946	0.193014	0.037254	5
264	ID161	0.603282	-0.191709	0.036753	4
265	ID160	-0.846101	0.190439	0.036267	1
266	ID020part2of4	-0.285396	-0.189850	0.036043	1
267	ID120	0.801856	-0.189267	0.035822	4
268	ID310	0.559616	-0.188799	0.035645	4
269	ID006	0.937005	-0.188362	0.035480	4
270	ID170	-0.959809	0.184057	0.033877	9
271	ID180	-0.727917	-0.183542	0.033688	3
272	ID064	0.934748	0.183033	0.033501	4
273	ID065	-0.088243	0.181831	0.033063	6
274	ID183	0.104887	0.177719	0.031584	6
275	ID061	0.934617	-0.174174	0.030337	6
276	ID154	-0.627654	-0.173674	0.030163	1
277	ID093part2of5	-0.689202	0.173495	0.030101	2
278	ID036	0.372438	0.172555	0.029775	4
279	ID147part2of2	0.154277	-0.171598	0.029446	10
280	ID078	-1.466757	-0.163341	0.026680	5
281	ID067	1.281369	-0.163088	0.026598	10
282	ID197	0.429688	-0.161805	0.026181	9
283	ID313	-0.665269	0.161345	0.026032	7
284	ID096	-0.723889	0.160815	0.025861	1
285	ID043	-1.210102	-0.160547	0.025775	10
286	ID345	-2.046485	0.160280	0.025690	8
287	ID093part4of5	0.542125	-0.158213	0.025031	3
288	ID247	0.310254	0.157830	0.024910	2
289	ID216	0.993514	-0.156424	0.024468	7
290	ID035	-0.269768	-0.154759	0.023950	1
291	ID242	0.918154	0.152829	0.023357	3
292	ID311	-0.714474	-0.150869	0.022761	2
293	ID360	1.011222	0.149482	0.022345	2
294	ID206	0.672632	0.146994	0.021607	9
295	ID191	0.183141	0.146986	0.021605	10
296	ID352	0.246954	0.146512	0.021466	9
297	ID264	-0.468903	-0.146371	0.021424	8
298	ID032	-0.001927	-0.145756	0.021245	6
299	ID136	-0.161392	-0.144255	0.020810	4
300	ID236	1.073383	-0.138081	0.019066	6
301	ID012	0.058368	-0.136266	0.018568	1
302	ID271	-0.190784	0.135406	0.018335	6
303	ID337part2of2	-0.156961	-0.131365	0.017257	1
304	ID186	0.096204	0.130647	0.017069	1
305	ID114	1.097655	-0.125094	0.015649	6
306	ID062	0.805747	0.118011	0.013927	1
307	ID336	-0.839132	0.117121	0.013717	8
308	ID152part2of2	-0.660016	-0.116792	0.013640	6
309	ID245	0.447128	-0.115526	0.013346	6
310	ID152part1of2	-1.020414	0.114587	0.013130	4
311	ID334	-0.531248	-0.114417	0.013091	2
312	ID021	0.189271	-0.108666	0.011808	4
313	ID330	-0.308166	-0.107028	0.011455	7
314	ID204	1.094194	-0.105541	0.011139	6
315	ID178	0.610139	-0.103076	0.010625	9
316	ID003	0.600273	0.102063	0.010417	10
317	ID050	0.324495	0.091279	0.008332	9
318	ID255	0.269375	-0.089761	0.008057	1
319	ID110	0.789754	-0.086577	0.007496	9
320	ID195	0.878949	-0.085533	0.007316	8
321	ID026	0.881377	0.084294	0.007106	9
322	ID248	1.002273	0.082805	0.006857	2
323	ID019	-0.925501	-0.082242	0.006764	2
324	ID093part1of5	0.046570	0.079203	0.006273	7
325	ID083part1of2	0.260871	0.077206	0.005961	10
326	ID057part1of2	-0.052850	-0.076078	0.005788	1
327	ID142	-0.119829	-0.075348	0.005677	2
328	ID259	0.761893	-0.074485	0.005548	9
329	ID347	0.127079	0.073111	0.005345	1
330	ID125	0.938911	-0.071605	0.005127	2
331	ID034	-0.837606	0.071226	0.005073	10
332	ID121	-0.517893	-0.069872	0.004882	7
333	ID200	0.978493	0.067847	0.004603	6
334	ID210	0.850226	-0.066672	0.004445	5
335	ID254	1.347151	0.065638	0.004308	1
336	ID020part3of4	-0.966607	0.062073	0.003853	6
337	ID025	-0.284043	0.060793	0.003696	4
338	ID331part1of4	0.292629	0.058556	0.003429	3
339	ID258	0.398537	0.057102	0.003261	5
340	ID166	0.593675	0.056966	0.003245	10
341	ID234	0.515112	0.051227	0.002624	7
342	ID079	0.143267	-0.049464	0.002447	10
343	ID137part2of2	0.139277	0.047563	0.002262	7
344	ID094	0.183060	-0.046418	0.002155	6
345	ID042	0.924550	-0.043590	0.001900	5
346	ID308	-0.322594	-0.042736	0.001826	1
347	ID014	0.072760	0.040542	0.001644	3
348	ID131	1.076253	-0.040367	0.001630	3
349	ID213	1.115497	0.040000	0.001600	3
350	ID098	0.586418	0.037285	0.001390	10
351	ID344	-1.657622	-0.031868	0.001016	6
352	ID367	-0.891135	0.031531	0.000994	3
353	ID093part5of5	-0.137508	-0.030339	0.000920	4
354	ID055	0.330331	-0.026356	0.000695	8
355	ID283	-0.176222	-0.025670	0.000659	10
356	ID039	0.462360	0.019224	0.000370	9
357	ID320	0.617155	-0.018417	0.000339	8
358	ID229	0.914812	-0.017926	0.000321	3
359	ID279	0.936737	-0.016365	0.000268	7
360	ID222	0.058516	0.012329	0.000152	9
361	ID218	-0.307712	0.011742	0.000138	7
362	ID101	-0.103689	0.010499	0.000110	2
363	ID223	0.917514	0.007176	0.000052	1
364	ID321	0.046706	-0.001717	0.000003	1
